x,psi_0,psi_1,psi_2,psi_3,psi_4,psi_5
9.000000000000003553e-01,3.551102648100186165e-01,1.059858324026200060e+00,-3.832491815833076187e-01,-8.333781445366472695e-02,-4.139401188148811306e-01,-6.838997954879337815e-01
9.066666666666671759e-01,3.542234943933926794e-01,1.059807416796484381e+00,-3.942904657030180116e-01,-1.037545280888766269e-01,-3.945110712846807144e-01,-6.795862965565714342e-01
9.133333333333339965e-01,3.532678797801034332e-01,1.059498153577233870e+00,-4.051124868440147964e-01,-1.240889255079482140e-01,-3.746394022845573324e-01,-6.742612659424881416e-01
9.199999999999999289e-01,3.522430042311912035e-01,1.058928802963031046e+00,-4.157085364554477525e-01,-1.443246639101029016e-01,-3.543467680323199587e-01,-6.679314802482998470e-01
9.266666666666667496e-01,3.511485097791915422e-01,1.058097824597197256e+00,-4.260720448546916339e-01,-1.644454268915199746e-01,-3.336554082862769888e-01,-6.606053124279575028e-01
9.333333333333335702e-01,3.499840982811937007e-01,1.057003873654565052e+00,-4.361965909946282083e-01,-1.844349456182836078e-01,-3.125881170314106505e-01,-6.522927237238385079e-01
9.400000000000003908e-01,3.487495324063882296e-01,1.055645805108040847e+00,-4.460759121483604539e-01,-2.042770202145308411e-01,-2.911682118831374622e-01,-6.430052523868999836e-01
9.466666666666672114e-01,3.474446365549493931e-01,1.054022677767072924e+00,-4.557039134911286538e-01,-2.239555413268341233e-01,-2.694195022537248518e-01,-6.327559991677305096e-01
9.533333333333340320e-01,3.460692977051810226e-01,1.052133758076361447e+00,-4.650746775590209880e-01,-2.434545118246704276e-01,-2.473662563303015427e-01,-6.215596095745249405e-01
9.599999999999999645e-01,3.446234661859424175e-01,1.049978523663431806e+00,-4.741824735639519339e-01,-2.627580685957281448e-01,-2.250331669172052629e-01,-6.094322529023675772e-01
9.666666666666667851e-01,3.431071563714768735e-01,1.047556666623998822e+00,-4.830217665443036212e-01,-2.818505043937935550e-01,-2.024453161991424111e-01,-5.963915980467088263e-01
9.733333333333336057e-01,3.415204472958706661e-01,1.044868096534395496e+00,-4.915872263306105272e-01,-3.007162896960410281e-01,-1.796281394852850266e-01,-5.824567861225424803e-01
9.800000000000004263e-01,3.398634831844960513e-01,1.041912943180729467e+00,-4.998737363056997562e-01,-3.193400945257361956e-01,-1.566073879979755223e-01,-5.676483999195015562e-01
9.866666666666672469e-01,3.381364738999190211e-01,1.038691558994832009e+00,-5.078764019387919104e-01,-3.377068101956500201e-01,-1.334090907731446951e-01,-5.519884302318609492e-01
9.933333333333340676e-01,3.363396952998927159e-01,1.035204521187536919e+00,-5.155905590732144939e-01,-3.558015709268785853e-01,-1.100595157428542331e-01,-5.355002391112528848e-01
1.000000000000000000e+00,3.344734895052070001e-01,1.031452633570296484e+00,-5.230117819475857965e-01,-3.736097752972760699e-01,-8.658513007354151636e-02,-5.182085200987072149e-01
1.006666666666666821e+00,3.325382650753223590e-01,1.027436928056677967e+00,-5.301358909305918798e-01,-3.911171074733384434e-01,-6.301255983655465465e-02,-5.001392555014283481e-01
1.013333333333333641e+00,3.305344970898827506e-01,1.023158665835824932e+00,-5.369589599498001409e-01,-4.083095581791258422e-01,-3.936854909040937711e-02,-4.813196707884516146e-01
1.020000000000000462e+00,3.284627271343777966e-01,1.018619338210569936e+00,-5.434773235953400672e-01,-4.251734453556881288e-01,-1.567991845686338842e-02,-4.617781861879768912e-01
1.026666666666667282e+00,3.263235631884083277e-01,1.013820667093491057e+00,-5.496875838797181668e-01,-4.416954344644648534e-01,8.026476724627059148e-03,-4.415443655777105958e-01
1.033333333333333215e+00,3.241176794151995333e-01,1.008764605154862659e+00,-5.555866166355403202e-01,-4.578625583882642847e-01,3.172378857723689299e-02,-4.206488627679331183e-01
1.040000000000000036e+00,3.218458158512070844e-01,1.003453335617125353e+00,-5.611715775334750189e-01,-4.736622368836958530e-01,5.538521911300874068e-02,-3.991233652852159142e-01
1.046666666666666856e+00,3.195087779948647677e-01,9.978892716912078908e-01,-5.664399077034079077e-01,-4.890822955393354099e-01,7.898406281429452835e-02,-3.770005357727063133e-01
1.053333333333333677e+00,3.171074362937362223e-01,9.920750556507657025e-01,-5.713893389424189451e-01,-5.041109841944425574e-01,1.024937492781168302e-01,-3.543139511306503397e-01
1.060000000000000497e+00,3.146427255295518588e-01,9.860135575411549391e-01,-5.760178984939466895e-01,-5.187369947737265896e-01,1.258878858298287107e-01,-3.310980395282998590e-01
1.066666666666667318e+00,3.121156441008341997e-01,9.797078735207489508e-01,-5.803239133832961416e-01,-5.329494784944764918e-01,1.491403000113706023e-01,-3.073880154255246855e-01
1.073333333333333250e+00,3.095272532030464707e-01,9.731613238329918092e-01,-5.843060142954915603e-01,-5.467380624033204572e-01,1.722250818486086577e-01,-2.832198127492869255e-01
1.080000000000000071e+00,3.068786759064302538e-01,9.663774504084158279e-01,-5.879631389823730681e-01,-5.600928652009768971e-01,1.951166258016958088e-01,-2.586300163766068194e-01
1.086666666666666892e+00,3.041710961319361028e-01,9.593600140966751511e-01,-5.912945351867895383e-01,-5.730045123145818264e-01,2.177896723021331138e-01,-2.336557920817328160e-01
1.093333333333333712e+00,3.014057575258904387e-01,9.521129915295066803e-01,-5.942997630727335778e-01,-5.854641501785452506e-01,2.402193487802297411e-01,-2.083348151108852520e-01
1.100000000000000533e+00,2.985839622342858490e-01,9.446405716163852606e-01,-5.969786971513162399e-01,-5.974634596863807046e-01,2.623812100869687969e-01,-1.827051975531597261e-01
1.106666666666667354e+00,2.957070695778238889e-01,9.369471516755182305e-01,-5.993315276935653468e-01,-6.089946687775822376e-01,2.842512782148881034e-01,-1.568054146809168270e-01
1.113333333333333286e+00,2.927764946290870585e-01,9.290373332036970799e-01,-6.013587616221626186e-01,-6.200505641253727385e-01,3.058060812234841275e-01,-1.306742304372319752e-01
1.120000000000000107e+00,2.897937066934604400e-01,9.209159172894169076e-01,-6.030612228754137494e-01,-6.306245018930287660e-01,3.270226912758377180e-01,-1.043506222517097543e-01
1.126666666666666927e+00,2.867602276956685015e-01,9.125878996745495630e-01,-6.044400522379386187e-01,-6.407104175284765724e-01,3.478787616946545924e-01,-7.787370536915905195e-02
1.133333333333333748e+00,2.836776304740378785e-01,9.040584654707541912e-01,-6.054967066338237114e-01,-6.503028345689723100e-01,3.683525629476988583e-01,-5.128265687826136232e-02
1.140000000000000568e+00,2.805475369848358103e-01,8.953329835376739876e-01,-6.062329578792320373e-01,-6.593968724298935324e-01,3.884230174746802766e-01,-2.461663962942987199e-02
1.146666666666667389e+00,2.773716164192753797e-01,8.864170005308635858e-01,-6.066508908927726873e-01,-6.679882531539957924e-01,4.080697332700285451e-01,2.085273767468049516e-03
1.153333333333333321e+00,2.741515832360118532e-01,8.773162346282377122e-01,-6.067529013632376733e-01,-6.760733070999094263e-01,4.272730361386495312e-01,2.878417667397416974e-02
1.160000000000000142e+00,2.708891951121871200e-01,8.680365689446966071e-01,-6.065416928756518500e-01,-6.836489775511633837e-01,4.460140005446976419e-01,5.544140369067072222e-02
1.166666666666666963e+00,2.675862508163012743e-01,8.585840446454222619e-01,-6.060202734979265315e-01,-6.907128242296176612e-01,4.642744789766206637e-01,8.201860527011267665e-02
1.173333333333333783e+00,2.642445880064152597e-01,8.489648537691543151e-01,-6.051919518317639968e-01,-6.972630256998610943e-01,4.820371297552116796e-01,1.084778214845674299e-01
1.180000000000000604e+00,2.608660809573949413e-01,8.391853317735621376e-01,-6.040603325328206541e-01,-7.032983806538685156e-01,4.992854432151530020e-01,1.347815547596689922e-01
1.186666666666667425e+00,2.574526382211179687e-01,8.292519498155971336e-01,-6.026293113064983276e-01,-7.088183080680134918e-01,5.160037661945223730e-01,1.608928413873202679e-01
1.193333333333333357e+00,2.540062002237564176e-01,8.191713067804687887e-01,-6.009030693870921480e-01,-7.138228462273826791e-01,5.321773247709664645e-01,1.867753216340303501e-01
1.200000000000000178e+00,2.505287368044403218e-01,8.089501210736025349e-01,-5.988860675093711228e-01,-7.183126506152345270e-01,5.477922451876980903e-01,2.123933082643459369e-01
1.206666666666666998e+00,2.470222446997822896e-01,7.985952221906277293e-01,-5.965830393830089395e-01,-7.222889906683674921e-01,5.628355729171395927e-01,2.377118533031222503e-01
1.213333333333333819e+00,2.434887449789113756e-01,7.881135420810998493e-01,-5.939989846815963981e-01,-7.257537454021177892e-01,5.772952898149011913e-01,2.626968128650704615e-01
1.220000000000000639e+00,2.399302804338220296e-01,7.775121063222771856e-01,-5.911391615592687110e-01,-7.287093979116627818e-01,5.911603293218286037e-01,2.873149098852987304e-01
1.226666666666666572e+00,2.363489129299866931e-01,7.667980251198510677e-01,-5.880090787092524529e-01,-7.311590287592838466e-01,6.044205896770653563e-01,3.115337945904243511e-01
1.233333333333333393e+00,2.327467207223138101e-01,7.559784841530634569e-01,-5.846144869798738375e-01,-7.331063082601931846e-01,6.170669451104385805e-01,3.353221025562519997e-01
1.240000000000000213e+00,2.291257957416514557e-01,7.450607352821403406e-01,-5.809613705647772575e-01,-7.345554876824792467e-01,6.290912549879724702e-01,3.586495102049718220e-01
1.246666666666667034e+00,2.254882408571438346e-01,7.340520871364107913e-01,-5.770559377852680916e-01,-7.355113893796390023e-01,6.404863708899359853e-01,3.814867876023056437e-01
1.253333333333333854e+00,2.218361671198364748e-01,7.229598956018858935e-01,-5.729046114838125536e-01,-7.359793958770480815e-01,6.512461416065343789e-01,4.038058484229991585e-01
1.260000000000000675e+00,2.181716909930069559e-01,7.117915542274119156e-01,-5.685140190488027212e-01,-7.359654379365498933e-01,6.613654160421309491e-01,4.255797969614923959e-01
1.266666666666666607e+00,2.144969315747572436e-01,7.005544845688147504e-01,-5.638909820917128446e-01,-7.354759816261200456e-01,6.708400440247074270e-01,4.467829720734721732e-01
1.273333333333333428e+00,2.108140078184521649e-01,6.892561264906925667e-01,-5.590425057987351565e-01,-7.345180144242726694e-01,6.796668750231432687e-01,4.673909879432888159e-01
1.280000000000000249e+00,2.071250357566205569e-01,6.779039284457054615e-01,-5.539757679798938961e-01,-7.330990303914975970e-01,6.878437547807587649e-01,4.873807715818693209e-01
1.286666666666667069e+00,2.034321257339496980e-01,6.665053377513402433e-01,-5.486981078394672640e-01,-7.312270144435676356e-01,6.953695198794402899e-01,5.067305969697499801e-01
1.293333333333333890e+00,1.997373796550063474e-01,6.550677908842096331e-01,-5.432170144923295085e-01,-7.289104257639980045e-01,7.022439902544994617e-01,5.254201157701418046e-01
1.300000000000000711e+00,1.960428882522985972e-01,6.435987038119651560e-01,-5.375401152515202341e-01,-7.261581803952740222e-01,7.084679596862025752e-01,5.434303845474979244e-01
1.306666666666666643e+00,1.923507283802631807e-01,6.321054623828625818e-01,-5.316751637129898400e-01,-7.229796330507002322e-01,7.140431842996197709e-01,5.607438884378307398e-01
1.313333333333333464e+00,1.886629603407121436e-01,6.205954127929287356e-01,-5.256300276640110125e-01,-7.193845581908142606e-01,7.189723691100637915e-01,5.773445612279928252e-01
1.320000000000000284e+00,1.849816252452105847e-01,6.090758521505185152e-01,-5.194126768422384632e-01,-7.153831304102868938e-01,7.232591526568900031e-01,5.932178018122407082e-01
1.326666666666667105e+00,1.813087424197743214e-01,5.975540191578487814e-01,-5.130311705727859106e-01,-7.109859041830606241e-01,7.269080897738002811e-01,6.083504870056094527e-01
1.333333333333333925e+00,1.776463068571824400e-01,5.860370849288193407e-01,-5.064936453110119308e-01,-7.062037930151633391e-01,7.299246325490084120e-01,6.227309807048888590e-01
1.340000000000000746e+00,1.739962867220847254e-01,5.745321439621116077e-01,-4.998083021189370645e-01,-7.010480480561734895e-01,7.323151095336623007e-01,6.363491393992761758e-01
1.346666666666666679e+00,1.703606209139601479e-01,5.630462052881696211e-01,-4.929833941033628375e-01,-6.955302362216841949e-01,7.340867032617670596e-01,6.491963140440256685e-01
1.353333333333333499e+00,1.667412166928375905e-01,5.515861838082376511e-01,-4.860272138438299638e-01,-6.896622178803292202e-01,7.352474261494845731e-01,6.612653483215942263e-01
1.360000000000000320e+00,1.631399473725339000e-01,5.401588918431304842e-01,-4.789480808385292998e-01,-6.834561241599796944e-01,7.358060948460912742e-01,6.725505733258495544e-01
1.366666666666667140e+00,1.595586500859944024e-01,5.287710309088781147e-01,-4.717543289961739217e-01,-6.769243339285903049e-01,7.357723031130352087e-01,6.830477987158009023e-01
1.373333333333333961e+00,1.559991236271351389e-01,5.174291837357826163e-01,-4.644542942016438025e-01,-6.700794505058721429e-01,7.351563933114293459e-01,6.927543003960240364e-01
1.380000000000000782e+00,1.524631263733886299e-01,5.061398065467950236e-01,-4.570563019829440576e-01,-6.629342781624872893e-01,7.339694265819424190e-01,7.016688047914027004e-01
1.386666666666666714e+00,1.489523742929460270e-01,4.949092216104156727e-01,-4.495686553066468027e-01,-6.555017984637987460e-01,7.322231518043771370e-01,7.097914697939925466e-01
1.393333333333333535e+00,1.454685390404652778e-01,4.837436100826003060e-01,-4.419996225285499070e-01,-6.477951465153630739e-01,7.299299734272586271e-01,7.171238624696614217e-01
1.400000000000000355e+00,1.420132461447835837e-01,4.726490051513668189e-01,-4.343574255257521832e-01,-6.398275871673315685e-01,7.271029182604726859e-01,7.236689336216539647e-01
1.406666666666667176e+00,1.385880732919278491e-01,4.616312854969883972e-01,-4.266502280357434285e-01,-6.316124912347108600e-01,7.237556013263891641e-01,7.294309893173288595e-01
1.413333333333333997e+00,1.351945487064662166e-01,4.506961690797983699e-01,-4.188861242274208863e-01,-6.231633117900519103e-01,7.199021908669679393e-01,7.344156594929750481e-01
1.419999999999999929e+00,1.318341496339809904e-01,4.398492072667490871e-01,-4.110731275281845898e-01,-6.144935605845595061e-01,7.155573726060761031e-01,7.386298637598210926e-01
1.426666666666666750e+00,1.285083009271754673e-01,4.290957793069452575e-01,-4.032191597304325414e-01,-6.056167846528756060e-01,7.107363133676218858e-01,7.420817745420509315e-01
1.433333333333333570e+00,1.252183737378518846e-01,4.184410871654241637e-01,-3.953320403998758503e-01,-5.965465431558611975e-01,7.054546241511537863e-01,7.447807776848333061e-01
1.440000000000000391e+00,1.219656843167148258e-01,4.078901507234861112e-01,-3.874194766071278329e-01,-5.872963845146187412e-01,6.997283227672536077e-01,7.467374306769910541e-01
1.446666666666667211e+00,1.187514929226701488e-01,3.974478033528787702e-01,-3.794890530029866316e-01,-5.778798238877346227e-01,6.935737961353870551e-01,7.479634186390140549e-01
1.453333333333334032e+00,1.155770028429974061e-01,3.871186878701363687e-01,-3.715482222567497717e-01,-5.683103210423049445e-01,6.870077623468642258e-01,7.484715082325784641e-01
1.459999999999999964e+00,1.124433595254818175e-01,3.769072528763386387e-01,-3.636042958757491617e-01,-5.586012586677390201e-01,6.800472325951882890e-01,7.482754996525943225e-01
1.466666666666666785e+00,1.093516498232960932e-01,3.668177494865252353e-01,-3.556644354231056071e-01,-5.487659211796096503e-01,6.727094730753669927e-01,7.473901768670337953e-01
1.473333333333333606e+00,1.063029013531271022e-01,3.568542284519519714e-01,-3.477356441494618422e-01,-5.388174740589612988e-01,6.650119669527041477e-01,7.458312562733852014e-01
1.480000000000000426e+00,1.032980819667462247e-01,3.470205376773300987e-01,-3.398247590531718876e-01,-5.287689437704885531e-01,6.569723765002043470e-01,7.436153339435144227e-01
1.486666666666667247e+00,1.003380993359271195e-01,3.373203201341403168e-01,-3.319384433821077618e-01,-5.186331983008796165e-01,6.486085055020073264e-01,7.407598316310060049e-01
1.493333333333334068e+00,9.742380065032361924e-02,3.277570121700689176e-01,-3.240831795888978739e-01,-5.084229283563763691e-01,6.399382620182361148e-01,7.372829417166795185e-01
1.500000000000000000e+00,9.455597242762947552e-02,3.183338422135763013e-01,-3.162652627500333047e-01,-4.981506292562621896e-01,6.309796216043054295e-01,7.332035712689430884e-01
1.506666666666666821e+00,9.173534043505786328e-02,3.090538298715827525e-01,-3.084907944578854089e-01,-4.878285835565402406e-01,6.217505910750955600e-01,7.285412853959561952e-01
