x,V,psi_0,density_0,psi_1,density_1,psi_2,density_2,psi_3,density_3,psi_4,density_4,psi_5,density_5
-3.719999999999999751e+00,8.231925727999997662e+02,1.816038329775846685e-20,3.297995215215046931e-40,-9.826107803712435364e-21,9.655239457017841536e-41,-3.901666606934728567e-20,1.522300231166955756e-39,8.456710651821598429e-20,7.151595504863287976e-39,1.972467858301091852e-19,3.890629452030896028e-38,-4.640252173149832053e-19,2.153194023042173843e-37
-3.716000000000000192e+00,8.193793426316801742e+02,2.137579083712537252e-20,4.569244339125330169e-40,-1.156525370816371859e-20,1.337550933341946414e-40,-4.590657135402185648e-20,2.107413293481899992e-39,9.947474344061011965e-20,9.895224582575206244e-39,2.319337587784808755e-19,5.379326846111455579e-38,-5.454058048656993615e-19,2.974674919812013319e-37
-3.711999999999999744e+00,8.155790487756795528e+02,2.515106478342619471e-20,6.325760597401013074e-40,-1.360710557675388627e-20,1.851533221769267278e-40,-5.399283951229192344e-20,2.915226718600111988e-39,1.169662409758388130e-19,1.368110152801799516e-38,2.726176586978504079e-19,7.432038783389765704e-38,-6.408162373522762614e-19,4.106454500543289020e-37
-3.708000000000000185e+00,8.117916627084802030e+02,2.958201417879885649e-20,8.750955628746565567e-40,-1.600344460851213588e-20,2.561102393377161540e-40,-6.347961181851745537e-20,4.029661116629661014e-39,1.374816580142619103e-19,1.890120629035046723e-38,3.203171264597959743e-19,1.026030615034609185e-37,-7.526325714355466281e-19,5.664557875856831771e-37
-3.704000000000000181e+00,8.080171559372802221e+02,3.478055138310683048e-20,1.209686754512934483e-39,-1.881475165153764820e-20,3.539948797090386411e-40,-7.460523730554392743e-20,5.565941433416523566e-39,1.615346467063280982e-19,2.609344208653823503e-38,3.762206830015629924e-19,1.415420023181625476e-37,-8.836258898901168067e-19,7.807947132841009045e-37
-3.700000000000000178e+00,8.042555000000002110e+02,4.087734849813892486e-20,1.670957620238300605e-39,-2.211164168617500526e-20,4.889246980577922604e-40,-8.764789779052104135e-20,7.682153987097622780e-39,1.897245285668152288e-19,3.599539673990028774e-38,4.417145240838877839e-19,1.951117207866554958e-37,-1.037026721997351072e-18,1.075424422136571260e-36
-3.696000000000000174e+00,8.005066664652802046e+02,4.802492353440200545e-20,2.306393280485159686e-39,-2.597653026546658692e-20,6.747801246327015629e-40,-1.029321398416364242e-19,1.059502541237819690e-38,2.227503133466533161e-19,4.961770209603223810e-38,5.184147728354838329e-19,2.687538766940663204e-37,-1.216599760172399187e-18,1.480114976451539150e-36
-3.692000000000000171e+00,7.967706269324801269e+02,5.640122443950900965e-20,3.181098118275868250e-39,-3.050556866295590693e-20,9.305897194503174412e-40,-1.208364569373875299e-19,1.460144932518111192e-38,2.614269668163917960e-19,6.834405897881881783e-38,6.082048902635820213e-19,3.699131885405358553e-37,-1.426730484136459233e-18,2.035559874364255390e-36
-3.688000000000000167e+00,7.930473530316800179e+02,6.621378967668325213e-20,4.384265943348045873e-39,-3.581089017723408382e-20,1.282419855285920562e-39,-1.418020872139235459e-19,2.010783193822518032e-38,3.067042808120218185e-19,9.406751586841954403e-38,7.132790515031174006e-19,5.087670053131868185e-37,-1.672525550587555047e-18,2.797341717368204270e-36
-3.684000000000000163e+00,7.893368164236799203e+02,7.770457621502615188e-20,6.038001164756808405e-39,-4.202321660616923604e-20,1.765950733929017787e-39,-1.663432176861604966e-19,2.767006607018538017e-38,3.596887532152930049e-19,1.293759991895719551e-37,8.361924193266680885e-19,6.992177621393862785e-37,-1.959929089848139375e-18,3.841322037232956206e-36
-3.680000000000000160e+00,7.856389888000001065e+02,9.115555980753769349e-20,8.309336083825581942e-39,-4.929488145951667012e-20,2.429985338107800477e-39,-1.950588151585128237e-19,3.804794137104287265e-38,4.216689480236257028e-19,1.778047017273511477e-37,9.799193887107502198e-19,9.602420083712504166e-37,-2.295857376756882271e-18,5.270961094408993151e-36
-3.676000000000000156e+00,7.819538418828802833e+02,1.068952285603869894e-19,1.142658988897737420e-38,-5.780333517303887112e-20,3.341225557126672628e-39,-2.286463377759235625e-19,5.227914777834172647e-38,4.941448775060909984e-19,2.441791599655096953e-37,1.147921039757247083e-18,1.317722713517359321e-36,-2.688354717270907168e-18,7.227251085872739404e-36
-3.672000000000000153e+00,7.782813474252799324e+02,1.253061093487165186e-19,1.570162104011250126e-38,-6.775520758791417276e-20,4.590768155281342615e-39,-2.679176199510995399e-19,7.177985108026181316e-38,5.788620310096373524e-19,3.350812509446023694e-37,1.344223224092450240e-18,1.806936076189501706e-36,-3.146773821869819297e-18,9.902185486005189226e-36
-3.668000000000000149e+00,7.746214772108801299e+02,1.468334879661048492e-19,2.156007318829225750e-38,-7.939101445766088352e-20,6.302933176616519476e-39,-3.138172679774129653e-19,9.848127768080742793e-38,6.778507698365850407e-19,4.594816661680509587e-37,1.573506925539563020e-18,2.475924044720968036e-36,-3.681984429910747025e-18,1.355700934210516853e-35
-3.664000000000000146e+00,7.709742030540800215e+02,1.719955084133853706e-19,2.958245491437891551e-38,-9.299060796002371571e-20,8.647253168774825815e-39,-3.674439548418495530e-19,1.350150599498191635e-37,7.934719165450160971e-19,6.295976823456210134e-37,1.841212783411593709e-18,3.390064513798268367e-36,-4.306614514707059450e-18,1.854692857828552174e-35
-3.660000000000000142e+00,7.673394968000002336e+02,2.013948649024859379e-19,4.055989160909056464e-38,-1.088794863734359634e-19,1.185474255294322782e-38,-4.300750615513356545e-19,1.849645585683851592e-37,9.284694920651944095e-19,8.620555976958000300e-37,2.153661950795777495e-18,4.638259798305473953e-36,-5.035329047705529110e-18,2.535453861866706923e-35
-3.656000000000000139e+00,7.637173303244800309e+02,2.357323325030184716e-19,5.556973258731365423e-38,-1.274360955124921770e-19,1.623995843946902771e-38,-5.031951797775987860e-19,2.532053889514099616e-37,1.086031697501919919e-18,1.179464847978901760e-36,2.518195785938470955e-18,6.341310016318273702e-36,-5.885152043584787287e-18,3.463501457611019754e-35
-3.652000000000000135e+00,7.601076755340801583e+02,2.758224194993737585e-19,7.607800709848851455e-38,-1.491002745304878384e-19,2.223089186506684021e-38,-5.885290680641353065e-19,3.463664639564396265e-37,1.269861402055688480e-18,1.612547980430839011e-36,2.943337248264542489e-18,8.663234157021488641e-36,-6.875838459911617716e-18,4.727715452679976735e-35
-3.648000000000000131e+00,7.565105043660799993e+02,3.226114671454577923e-19,1.040781587337447951e-37,-1.743830216616610804e-19,3.040943824385135779e-38,-6.880797426537176898e-19,4.734537322504064033e-37,1.484257587166920808e-18,2.203020585062569428e-36,3.438977298483970449e-18,1.182656485948810706e-35,-8.030303500565425457e-18,6.448577431119332650e-35
-3.644000000000000128e+00,7.529257887884800766e+02,3.771985713915933873e-19,1.422787622598589833e-37,-2.038777818157824557e-19,4.156614991812379297e-38,-8.041724858162204170e-19,6.466933869438392085e-37,1.734209413211223774e-18,3.007482288870417110e-36,4.016590092402723836e-18,1.613299597038772265e-35,-9.375117988998058146e-18,8.789283730763499815e-35
-3.640000000000000124e+00,7.493535008000002335e+02,4.408597572127478543e-19,1.943573255296829727e-37,-2.382734881371355146e-19,5.677425514903766247e-38,-9.395056712418060304e-19,8.826709062955164441e-37,2.025504822772596193e-18,4.102669787075046312e-36,4.689481319290185281e-18,2.199123504397161763e-35,-1.094107975547189491e-17,1.197072262155969438e-34
-3.636000000000000121e+00,7.457936124300800884e+02,5.150759004140010744e-19,2.653031831872939386e-37,-2.783696242502393214e-19,7.748964770521942362e-38,-1.097209439729455676e-18,1.203868554631425968e-36,2.364855878162222700e-18,5.592543324478417171e-36,5.473074678004216771e-18,2.995454643101095855e-35,-1.276387244438682908e-17,1.629164397765774019e-34
-3.632000000000000117e+00,7.422460957388801717e+02,6.015649653956564931e-19,3.618804075914773801e-37,-3.250936135641680512e-19,1.056858575802086272e-37,-1.280913411454306744e-18,1.640739167643509960e-36,2.760043355516488953e-18,7.617839324330719634e-36,6.385242218960764213e-18,4.077131819479898204e-35,-1.488482481943930496e-17,2.215580099053963174e-34
-3.628000000000000114e+00,7.387109228172799931e+02,7.023192116562488311e-19,4.932522750614548494e-37,-3.795208874114338040e-19,1.440361039815622082e-37,-1.494824796280839573e-18,2.234501171576053586e-36,3.220083489282200895e-18,1.036893767794783378e-35,7.446685120446270728e-18,5.545311928307589180e-35,-1.735178555494073904e-17,3.010844619446501074e-34
-3.624000000000000110e+00,7.351880657868799744e+02,8.196481183104678605e-19,6.718230378498907192e-37,-4.428980357704110480e-19,1.961586700892883102e-37,-1.743818464021413567e-18,3.040902835462002117e-36,3.755420185755983509e-18,1.410318077158350547e-35,8.681372428469408243e-18,7.536622724178883470e-35,-2.022013068442077806e-17,4.088536848950547036e-34
-3.620000000000000107e+00,7.316774968000000854e+02,9.562278863228324121e-19,9.143717705814317211e-37,-5.166695037886396738e-19,2.669473761451991496e-37,-2.033540765767498460e-18,4.135288046038263949e-36,4.378146510063555054e-18,1.916816686358168711e-35,1.011704638710360656e-17,1.023546275988061415e-34,-2.355392337041772565e-17,5.547873061395103394e-34
-3.616000000000000103e+00,7.281791880396801844e+02,1.115158504465533280e-18,1.243578490081804851e-36,-6.025083653416694496e-19,3.630163303066906284e-37,-2.370529159475330505e-18,5.619408495922817170e-36,5.102259806036218449e-18,2.603305512829275176e-35,1.178580424012618006e-17,1.389051815865762404e-34,-2.742724850496989780e-17,7.522539605533735329e-34
-3.612000000000000099e+00,7.246931117196801324e+02,1.300029509427011714e-18,1.690076725381036655e-36,-7.023517826261331920e-19,4.932980265581070826e-37,-2.762349992448738936e-18,7.630577480781548021e-36,5.943955442512271013e-18,3.533060630257124899e-35,1.372476781632873406e-17,1.883692516121330104e-34,-3.192574789738119013e-17,1.019253378807139566e-33
-3.608000000000000096e+00,7.212192400844799067e+02,1.514995735557139138e-18,2.295212078756316909e-36,-8.184418496574657301e-19,6.698470612707336981e-37,-3.217757135431246674e-18,1.035396098261870211e-35,6.921964903610588192e-18,4.791359812681673885e-35,1.597685384468105409e-17,2.552598587742997891e-34,-3.714838550946381215e-17,1.380002545959740947e-33
-3.604000000000000092e+00,7.177575454092800555e+02,1.764864538309883299e-18,3.114746838583757413e-36,-9.533726190680109190e-19,9.089193507885987094e-37,-3.746874553602284033e-18,1.403906892043231415e-35,8.057944766918344119e-18,6.493047386670672471e-35,1.859165980939017464e-17,3.456498144680939076e-34,-4.320947642113431300e-17,1.867058852588562155e-33
-3.600000000000000089e+00,7.143080000000001064e+02,2.055196190799057024e-18,4.223831382674953890e-36,-1.110144227535319822e-18,1.232420205929991978e-36,-4.361406345569331735e-18,1.902186531117243437e-35,9.376924056399495243e-18,8.792670475948356519e-35,2.162648228033801217e-17,4.677047358217740149e-34,-5.024101802173268951e-17,2.524159891860068868e-33
-3.596000000000000085e+00,7.108705761932800442e+02,2.392419398721752747e-18,5.723670579380153117e-36,-1.292225167505157749e-18,1.669845883533732896e-36,-5.074878290059618714e-18,2.575438965891844041e-35,1.090781853214598719e-17,1.189805051302274285e-34,2.514748707713310739e-17,6.323961062945766533e-34,-5.839536740489735075e-17,3.410018934352947826e-33
-3.592000000000000082e+00,7.074452463564799700e+02,2.783964159430288693e-18,7.750456440992394119e-36,-1.503623903868785191e-18,2.260884844285605641e-36,-5.902915520059291204e-18,3.484441163695685190e-35,1.268402170497123659e-17,1.608844066121814317e-34,2.923105338554355997e-17,8.544544820284975626e-34,-6.784831518798491596e-17,4.603393873848144402e-33
-3.588000000000000078e+00,7.040319828876799875e+02,3.238414510913291169e-18,1.048732854449377131e-35,-1.748971206471786417e-18,3.058900281067376360e-36,-6.863561605391268949e-18,4.710847791100117516e-35,1.474408376080289064e-17,2.173880059455715047e-34,3.396531708920774537e-17,1.153642764970427633e-33,-7.880261308352249865e-17,6.209851828791351472e-33
-3.584000000000000075e+00,7.006307582156800891e+02,3.765684081282909598e-18,1.418037660002751215e-35,-2.033614765676523004e-18,4.135589015177579334e-36,-7.977645078229660613e-18,6.364282099420193281e-35,1.713249117110329873e-17,2.935222537279324937e-34,3.945194215910088462e-17,1.556455740125041853e-33,-9.149202063611573026e-17,8.370789840079427304e-33
-3.580000000000000071e+00,6.972415447999999287e+02,4.377217765180330335e-18,1.916003536381028546e-35,-2.363727881962829989e-18,5.587209499968486074e-36,-9.269200294347332093e-18,8.591807409672866470e-35,1.990056157743015198e-17,3.960323510970892873e-34,4.580815301692776791e-17,2.098386882822268544e-33,-1.061859457348526243e-16,1.127545507160506657e-32
-3.576000000000000068e+00,6.938643151308800725e+02,5.086223327239979475e-18,2.586966773456012635e-35,-2.746434275458736699e-18,7.542901229414556084e-36,-1.076595050016581317e-17,1.159056901720205276e-34,2.310747060050137031e-17,5.339551975530351677e-34,5.316906542274510970e-17,2.826949517928149714e-33,-1.231947639668473032e-16,1.517694986884721977e-32
-3.572000000000000064e+00,6.904990417292801794e+02,5.907937272244768082e-18,3.490372281277894877e-35,-3.189951351563774916e-18,1.017578962534355440e-35,-1.249986208796859211e-17,1.562465522182345304e-34,2.682142957039943082e-17,7.193890841998970014e-34,6.169035870666191169e-17,3.805700357356616937e-33,-1.428759137596772896e-16,2.041352673266274312e-32
-3.568000000000000060e+00,6.871456971468799111e+02,6.859929935745153025e-18,4.705863872333249677e-35,-3.703754589236149894e-18,1.371779805728784139e-35,-1.450778028709728874e-17,2.104756888586886802e-34,3.112103584288357848e-17,9.685188719340444221e-34,7.155133815412688168e-17,5.119593991646213536e-33,-1.656408777582189547e-16,2.743690038451323719e-32
-3.564000000000000057e+00,6.838042539660800685e+02,7.962455447754204433e-18,6.340069675747060679e-35,-4.298766094461925914e-18,1.847938993489544102e-35,-1.683215797809005489e-17,2.833215421993806839e-34,3.609682040016232507e-17,1.302980443001574940e-33,8.295844315974574129e-17,6.882103291488764810e-33,-1.919631762082313310e-16,3.684986101995247061e-32
-3.560000000000000053e+00,6.804746848000000909e+02,9.238853017034122387e-18,8.535640507036050123e-35,-4.987570789015389794e-18,2.487586237543960016e-35,-1.952189095272552026e-17,3.811042263701065217e-34,4.185302088147028825e-17,1.751675356904788067e-33,9.614926449376338276e-17,9.244681062691667761e-33,-2.223875155157734852e-16,4.945620705727839343e-32
-3.556000000000000050e+00,6.771569622924799887e+02,1.071600688730220815e-17,1.148328036087083572e-34,-5.784664190755714640e-18,3.346233979981146891e-35,-2.263327480198940415e-17,5.122651282623684630e-34,4.850961210421695331e-17,2.353182466501591784e-33,1.113971428001418948e-16,1.240932342403520597e-32,-2.575402548896890865e-16,6.632698288864602333e-32
-3.552000000000000046e+00,6.738510591180800020e+02,1.242487334391951949e-17,1.543774776124418213e-34,-6.706736294181910994e-18,4.498031171969691136e-35,-2.623110072565055228e-17,6.880706452792249185e-34,5.620463058220314774e-17,3.158960498881925476e-33,1.290164304029984937e-16,1.664523931393175288e-32,-2.981413763599938320e-16,8.888828029783148895e-32
-3.548000000000000043e+00,6.705569479820801462e+02,1.440108431667362387e-17,2.073912294959430052e-34,-7.772996687589705337e-18,6.041947750528053280e-35,-3.038990995478665610e-17,9.235466270600410392e-34,6.509683459323531581e-17,4.237597874059038428e-33,1.493685097939806141e-16,2.231095171807448134e-32,-3.450181688428674844e-16,1.190375368316854097e-31
-3.544000000000000039e+00,6.672746016204800981e+02,1.668563844963146588e-17,2.784105304718199696e-34,-9.005546755877616423e-18,8.109987237229785853e-35,-3.519542919988140325e-17,1.238718236563864533e-33,7.536874707311695231e-17,5.680448035371475378e-33,1.728686749815616372e-16,2.988357878988079476e-32,-3.991208656813799944e-16,1.592974654222541687e-31
-3.540000000000000036e+00,6.640039928000001055e+02,1.932569201359827604e-17,3.734823718044561747e-34,-1.042980562704812356e-17,1.087808454180047008e-34,-4.074621262447423951e-17,1.660253843238864028e-33,8.723013510518077426e-17,7.609096470468091424e-33,1.999939964009426345e-16,3.999759859642025287e-32,-4.615405076672032192e-16,2.130196402176996778e-31
-3.536000000000000032e+00,6.607450943180799641e+02,2.237546374402496071e-17,5.006613777601755359e-34,-1.207499743838920655e-17,1.458055631371059071e-34,-4.715551934563035522e-17,2.223643004756118546e-33,1.009219871342039860e-16,1.018524748711643481e-32,2.312923065317199651e-16,5.349613106076310890e-32,-5.335293404342164891e-16,2.846535571041700771e-31
-3.532000000000000028e+00,6.574978790028798130e+02,2.589726962381249287e-17,6.706685739684412250e-34,-1.397470853945925057e-17,1.952924787628352987e-34,-5.455345943162544014e-17,2.976079935958002601e-33,1.167210573732994558e-16,1.362380523434106225e-32,2.673924619990151395e-16,7.149872873389475787e-32,-6.165240968633183106e-16,3.801019620131302963e-31
-3.528000000000000025e+00,6.542623197132801351e+02,2.996270582629388736e-17,8.977637404330256720e-34,-1.616752442940048426e-17,2.613888461752614465e-34,-6.308944586492733026e-17,3.980278179543595910e-33,1.349450563189322746e-16,1.821016822491980431e-32,3.090160590228174465e-16,9.549092473399339363e-32,-7.121725623708551136e-16,5.071897585938694784e-31
-3.524000000000000021e+00,6.510383893388799379e+02,3.465400052244556220e-17,1.200899752209657304e-33,-1.869775756387136574e-17,3.496061379173088697e-34,-7.293499503316221785e-17,5.319513500487397305e-33,1.559585769851858074e-16,2.432307773524412864e-32,3.569908029452574138e-16,1.274424333874996152e-31,-8.223638743698004286e-16,6.762823418685089024e-31
-3.520000000000000018e+00,6.478260608000000502e+02,4.006555807605507146e-17,1.605248943945741841e-33,-2.161627868239465305e-17,4.672635040749495192e-34,-8.428692407920262256e-17,7.104285570733267111e-33,1.801798585742055293e-16,3.246478143582070657e-32,4.122657595609466599e-16,1.699630565063642749e-31,-9.492630675782863655e-16,9.011003714681382991e-31
-3.516000000000000014e+00,6.446253070476800531e+02,4.630572234388434736e-17,2.144219921788909957e-33,-2.498146602310170259e-17,6.240736446633848073e-34,-9.737099997033490780e-17,9.481111635222961089e-33,2.080885029957389712e-16,4.330082507900766629e-32,4.759287464997606139e-16,2.265081717448333894e-31,-1.095350445085851593e-15,1.199792597549773134e-30
-3.512000000000000011e+00,6.414361010636799847e+02,5.349878941289950593e-17,2.862120468645768260e-33,-2.886028873451894306e-17,8.329162658398009903e-34,-1.124461025329487426e-16,1.264412597485042284e-32,2.402342751375642568e-16,5.771250695087092744e-32,5.492261574119246209e-16,3.016493719854682082e-31,-1.263466432163231779e-15,1.596347425203286482e-30
-3.508000000000000007e+00,6.382584158604799995e+02,6.178730419746672401e-17,3.817670959990288768e-33,-3.332954299220937332e-17,1.110858436069532915e-33,-1.298089720526855407e-16,1.685036922537489546e-32,2.772471352980709371e-16,7.686597403098685471e-32,6.335855506843231479e-16,4.014306500359569795e-31,-1.456862656826670226e-15,2.122448800856064230e-30
-3.504000000000000004e+00,6.350922244812799136e+02,7.133467994683555789e-17,5.088636563117463215e-33,-3.847726181437070702e-17,1.480499676731630193e-33,-1.497996214833337974e-16,2.243992659655008160e-32,3.198486719780217861e-16,1.023031729661041697e-31,7.306413784382821303e-16,5.338368238861930451e-31,-1.679260099387311040e-15,2.819914481394281707e-30
-3.500000000000000000e+00,6.319375000000000000e+02,8.232818494556520060e-17,6.777930036431188186e-33,-4.440432238155891617e-17,1.971743846165413982e-33,-1.728075039789204064e-16,2.986243343142459281e-32,3.688651255776069196e-16,1.360614808673837284e-31,8.422642812550161907e-16,7.094091194780289912e-31,-1.934915264025498388e-15,3.743897078958864320e-30
-3.495999999999999996e+00,6.287942155212799662e+02,9.498234660354061305e-17,9.021646166315123297e-33,-5.122627784272084300e-17,2.624131541619632284e-33,-1.992785385172711163e-16,3.971193591357950735e-32,4.252422187793257349e-16,1.808309446323639258e-31,9.705944301544868232e-16,9.420535478469130636e-31,-2.228695450392050200e-15,4.967083410598223189e-30
